AirConditionSwitch_mean,AirConditionSwitch_median,AirConditionSwitch_min,AirConditionSwitch_max,AirConditionSwitch_std,AirConditionSwitch_first,AirConditionSwitch_last,start_ts,AirConditionSwitch_end_ts,AirConditionSwitch_n_events,ClimateAuto_mean,ClimateAuto_median,ClimateAuto_min,ClimateAuto_max,ClimateAuto_std,ClimateAuto_first,ClimateAuto_last,ClimateAuto_end_ts,ClimateAuto_n_events,HeaterSwitch_mean,HeaterSwitch_median,HeaterSwitch_min,HeaterSwitch_max,HeaterSwitch_std,HeaterSwitch_first,HeaterSwitch_last,HeaterSwitch_end_ts,HeaterSwitch_n_events,EVBatteryStateOfCharge_mean,EVBatteryStateOfCharge_median,EVBatteryStateOfCharge_min,EVBatteryStateOfCharge_max,EVBatteryStateOfCharge_std,EVBatteryStateOfCharge_first,EVBatteryStateOfCharge_last,EVBatteryStateOfCharge_end_ts,EVBatteryStateOfCharge_n_events,TargetTemperature_mean,TargetTemperature_median,TargetTemperature_min,TargetTemperature_max,TargetTemperature_std,TargetTemperature_first,TargetTemperature_last,TargetTemperature_end_ts,TargetTemperature_n_events,TemperatureIn_mean,TemperatureIn_median,TemperatureIn_min,TemperatureIn_max,TemperatureIn_std,TemperatureIn_first,TemperatureIn_last,TemperatureIn_end_ts,TemperatureIn_n_events,TemperatureOut_mean,TemperatureOut_median,TemperatureOut_min,TemperatureOut_max,TemperatureOut_std,TemperatureOut_first,TemperatureOut_last,TemperatureOut_end_ts,TemperatureOut_n_events,window_duration,stride,journey_id,user_id,timezone_offset,distance,duration,start_cluster_id,finish_cluster_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:00:52.025,2020-07-28 23:05:52.025,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:05:51.909,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:05:52.025,224,77.67877,77.6831,76.2071,78.9102,0.8309866999136233,78.9102,76.2071,2020-07-28 23:05:59.002,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:05:51.834,224,15.333333333333334,15.555555555555555,15.0,15.555555555555555,0.2721655269759086,15.555555555555555,15.0,2020-07-28 23:06:01.558,30,7.068965517241378,7.222222222222222,6.666666666666667,7.222222222222222,0.24830424131830875,7.222222222222222,6.666666666666667,2020-07-28 23:05:52.909,29,300s,150s,1595977251600,08027673,43200000,8.834852224614501,14.0975,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:03:22.025,2020-07-28 23:08:22.025,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:08:21.909,223,0.2702702702702703,0.0,0.0,1.0,0.44409937095013474,0.0,1.0,2020-07-28 23:08:22.025,222,76.0023866666667,76.2579,74.222,77.634,1.0937681423206445,77.634,74.222,2020-07-28 23:08:29.002,30,6.188340807174888,0.0,0.0,23.0,10.199817479704063,0.0,23.0,2020-07-28 23:08:21.834,223,15.074074074074074,15.0,15.0,15.555555555555555,0.18885257457751048,15.555555555555555,15.555555555555555,2020-07-28 23:08:31.558,30,6.785714285714285,6.666666666666667,6.666666666666667,7.222222222222222,0.22795883518008042,7.222222222222222,6.666666666666667,2020-07-28 23:08:22.909,28,300s,150s,1595977251600,08027673,43200000,8.834852224614501,14.0975,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:05:52.025,2020-07-28 23:10:52.025,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:10:51.909,221,0.7671232876712328,1.0,0.0,1.0,0.4226643457682606,0.0,1.0,2020-07-28 23:10:52.025,219,74.36424000000002,74.13829999999999,73.1959,76.3311,0.8338917817878624,76.3311,73.1959,2020-07-28 23:10:59.002,30,17.58823529411765,23.0,0.0,23.0,9.756197568902559,0.0,23.0,2020-07-28 23:10:51.834,221,15.296296296296294,15.555555555555555,15.0,15.555555555555555,0.2771598064276993,15.0,15.555555555555555,2020-07-28 23:11:01.558,30,6.9444444444444455,6.944444444444445,6.666666666666667,7.222222222222222,0.2777777777777776,6.666666666666667,7.222222222222222,2020-07-28 23:10:52.909,28,300s,150s,1595977251600,08027673,43200000,8.834852224614501,14.0975,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:08:22.025,2020-07-28 23:13:22.025,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:13:21.909,223,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-28 23:13:22.025,221,73.17766333333333,73.09565,72.2017,74.0546,0.569670522602514,74.0546,72.2072,2020-07-28 23:13:29.002,30,23.0,23.0,23.0,23.0,0.0,23.0,23.0,2020-07-28 23:13:21.834,221,15.777777777777771,15.555555555555555,15.555555555555555,16.11111111111111,0.27216552697590857,15.555555555555555,16.11111111111111,2020-07-28 23:13:31.558,30,7.420634920634919,7.222222222222222,7.222222222222222,7.777777777777778,0.2661985687499749,7.222222222222222,7.777777777777778,2020-07-28 23:13:22.909,28,300s,150s,1595977251600,08027673,43200000,8.834852224614501,14.0975,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:10:52.025,2020-07-28 23:15:52.025,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:15:51.909,208,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-28 23:15:52.025,208,72.23083703703703,72.2072,71.4149,72.9954,0.5538795243707295,72.9954,71.4149,2020-07-28 23:15:59.002,27,23.0,23.0,23.0,23.0,0.0,23.0,23.0,2020-07-28 23:15:51.834,208,15.82304526748971,15.555555555555555,15.555555555555555,16.11111111111111,0.2775871926590954,15.555555555555555,15.555555555555555,2020-07-28 23:16:01.558,27,7.478632478632479,7.222222222222222,7.222222222222222,7.777777777777778,0.27695473070119053,7.222222222222222,7.222222222222222,2020-07-28 23:15:52.909,26,300s,150s,1595977251600,08027673,43200000,8.834852224614501,14.0975,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:13:22.025,2020-07-28 23:18:22.025,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-28 23:18:21.909,95,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-28 23:18:22.025,95,71.674875,71.68055,71.4149,72.0657,0.2008458618153072,72.0657,71.4149,2020-07-28 23:18:29.002,12,23.0,23.0,23.0,23.0,0.0,23.0,23.0,2020-07-28 23:18:21.834,96,15.601851851851848,15.555555555555555,15.555555555555555,16.11111111111111,0.15354744399793513,16.11111111111111,15.555555555555555,2020-07-28 23:18:31.558,12,7.314814814814817,7.222222222222222,7.222222222222222,7.777777777777778,0.20704333124998045,7.777777777777778,7.222222222222222,2020-07-28 23:18:22.909,12,300s,150s,1595977251600,08027673,43200000,8.834852224614501,14.0975,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-29 00:20:26.864,2020-07-29 00:25:26.864,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-29 00:25:27.148,222,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-29 00:25:26.864,222,69.86622000000001,69.74775,69.1399,70.8084,0.4925648440560902,70.8084,69.1399,2020-07-29 00:25:32.121,30,23.0,23.0,23.0,23.0,0.0,23.0,23.0,2020-07-29 00:25:27.263,222,15.87037037037037,16.11111111111111,15.555555555555555,16.666666666666668,0.3104269373007446,16.666666666666668,15.555555555555555,2020-07-29 00:25:34.532,30,7.547892720306514,7.777777777777778,7.222222222222222,8.333333333333334,0.3100845604643419,8.333333333333334,7.222222222222222,2020-07-29 00:25:31.049,29,300s,150s,1595982026500,08027673,43200000,3.883906333751375,10.43,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-29 00:22:56.864,2020-07-29 00:27:56.864,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-29 00:27:57.148,221,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-29 00:27:56.864,221,68.99041379310344,69.1162,67.958,69.7217,0.5388162489704427,69.7217,67.9654,2020-07-29 00:28:02.121,29,23.0,23.0,23.0,23.0,0.0,23.0,23.0,2020-07-29 00:27:57.263,220,15.555555555555554,15.555555555555555,15.555555555555555,15.555555555555555,1.7763568394002505e-15,15.555555555555555,15.555555555555555,2020-07-29 00:28:04.532,29,7.242063492063494,7.222222222222222,7.222222222222222,7.777777777777778,0.1030982623552903,7.777777777777778,7.222222222222222,2020-07-29 00:28:01.049,28,300s,150s,1595982026500,08027673,43200000,3.883906333751375,10.43,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-29 00:25:26.864,2020-07-29 00:30:26.864,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-29 00:30:27.148,222,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-29 00:30:26.864,222,67.89995333333333,67.92785,66.6577,69.1162,0.7807365068674295,69.1162,66.6577,2020-07-29 00:30:32.121,30,23.0,23.0,23.0,23.0,0.0,23.0,23.0,2020-07-29 00:30:27.263,222,15.555555555555552,15.555555555555555,15.555555555555555,15.555555555555555,3.552713678800501e-15,15.555555555555555,15.555555555555555,2020-07-29 00:30:34.532,30,7.222222222222223,7.222222222222222,7.222222222222222,7.222222222222222,8.881784197001252e-16,7.222222222222222,7.222222222222222,2020-07-29 00:30:31.049,28,300s,150s,1595982026500,08027673,43200000,3.883906333751375,10.43,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-29 00:27:56.864,2020-07-29 00:32:56.864,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-29 00:32:57.148,153,0.9934640522875817,1.0,0.0,1.0,0.08058057520220885,1.0,0.0,2020-07-29 00:32:56.864,153,67.00654,67.08494999999999,66.2896,67.8977,0.4820202717728799,67.8977,66.2896,2020-07-29 00:33:02.121,20,22.84967320261438,23.0,0.0,23.0,1.8533532296508033,23.0,0.0,2020-07-29 00:32:57.263,153,15.555555555555554,15.555555555555555,15.555555555555555,15.555555555555555,1.7763568394002505e-15,15.555555555555555,15.555555555555555,2020-07-29 00:33:04.532,20,7.222222222222222,7.222222222222222,7.222222222222222,7.222222222222222,0.0,7.222222222222222,7.222222222222222,2020-07-29 00:33:01.049,19,300s,150s,1595982026500,08027673,43200000,3.883906333751375,10.43,,
