AirConditionSwitch_mean,AirConditionSwitch_median,AirConditionSwitch_min,AirConditionSwitch_max,AirConditionSwitch_std,AirConditionSwitch_first,AirConditionSwitch_last,start_ts,AirConditionSwitch_end_ts,AirConditionSwitch_n_events,ClimateAuto_mean,ClimateAuto_median,ClimateAuto_min,ClimateAuto_max,ClimateAuto_std,ClimateAuto_first,ClimateAuto_last,ClimateAuto_end_ts,ClimateAuto_n_events,HeaterSwitch_mean,HeaterSwitch_median,HeaterSwitch_min,HeaterSwitch_max,HeaterSwitch_std,HeaterSwitch_first,HeaterSwitch_last,HeaterSwitch_end_ts,HeaterSwitch_n_events,EVBatteryStateOfCharge_mean,EVBatteryStateOfCharge_median,EVBatteryStateOfCharge_min,EVBatteryStateOfCharge_max,EVBatteryStateOfCharge_std,EVBatteryStateOfCharge_first,EVBatteryStateOfCharge_last,EVBatteryStateOfCharge_end_ts,EVBatteryStateOfCharge_n_events,TargetTemperature_mean,TargetTemperature_median,TargetTemperature_min,TargetTemperature_max,TargetTemperature_std,TargetTemperature_first,TargetTemperature_last,TargetTemperature_end_ts,TargetTemperature_n_events,TemperatureIn_mean,TemperatureIn_median,TemperatureIn_min,TemperatureIn_max,TemperatureIn_std,TemperatureIn_first,TemperatureIn_last,TemperatureIn_end_ts,TemperatureIn_n_events,TemperatureOut_mean,TemperatureOut_median,TemperatureOut_min,TemperatureOut_max,TemperatureOut_std,TemperatureOut_first,TemperatureOut_last,TemperatureOut_end_ts,TemperatureOut_n_events,window_duration,stride,journey_id,user_id,timezone_offset,distance,duration,start_cluster_id,finish_cluster_id
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:19:18.623,2020-07-25 00:24:18.623,235,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:24:18.670,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:24:18.623,235,74.17064848484847,74.0998,73.699,75.1184,0.42942166472369286,75.1184,73.699,2020-07-25 00:24:23.460,33.0,20.76382978723404,20.0,18.0,25.0,2.604531691634744,25.0,18.0,2020-07-25 00:24:18.529,235,17.55892255892256,17.77777777777778,17.22222222222222,17.77777777777778,0.27145648984170284,17.22222222222222,17.77777777777778,2020-07-25 00:24:25.781,33.0,9.226190476190478,9.444444444444445,8.88888888888889,9.444444444444445,0.2713252843487567,8.88888888888889,9.444444444444445,2020-07-25 00:24:26.071,28.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:21:48.623,2020-07-25 00:26:48.623,231,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:26:48.670,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:26:48.623,231,73.66853125,73.686,73.0579,74.135,0.25970133619879054,74.135,73.0579,2020-07-25 00:26:53.460,32.0,18.5,18.0,18.0,20.0,0.8660254037844386,20.0,18.0,2020-07-25 00:26:48.529,232,17.82986111111111,17.77777777777778,17.77777777777778,18.333333333333332,0.1619336641161247,17.77777777777778,18.333333333333332,2020-07-25 00:26:55.781,32.0,9.484126984126986,9.444444444444445,9.444444444444445,10.0,0.14307743156603128,9.444444444444445,10.0,2020-07-25 00:26:56.071,28.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:24:18.623,2020-07-25 00:29:18.623,230,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:29:18.670,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:29:18.623,230,72.996165625,72.995,72.0353,73.673,0.5376745586373416,73.673,72.0381,2020-07-25 00:29:23.460,32.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2020-07-25 00:29:18.529,231,18.107638888888886,18.333333333333332,17.77777777777778,18.333333333333332,0.27285127856773705,17.77777777777778,18.333333333333332,2020-07-25 00:29:25.781,32.0,9.75095785440613,10.0,9.444444444444445,10.0,0.27628745405854316,9.444444444444445,10.0,2020-07-25 00:29:26.071,29.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:26:48.623,2020-07-25 00:31:48.623,235,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:31:48.670,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:31:48.623,235,72.20540625000001,72.0368,71.6765,72.9321,0.3630246168800917,72.9321,71.91,2020-07-25 00:31:53.460,32.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2020-07-25 00:31:48.529,235,18.333333333333332,18.333333333333332,18.333333333333332,18.333333333333332,0.0,18.333333333333332,18.333333333333332,2020-07-25 00:31:55.781,32.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,2020-07-25 00:31:56.071,29.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:29:18.623,2020-07-25 00:34:18.623,236,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:34:18.670,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:34:18.623,236,71.87964375,71.86125,71.6765,72.0667,0.08249928006314601,72.0309,71.809,2020-07-25 00:34:23.460,32.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2020-07-25 00:34:18.529,236,18.333333333333332,18.333333333333332,18.333333333333332,18.333333333333332,0.0,18.333333333333332,18.333333333333332,2020-07-25 00:34:25.781,32.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,2020-07-25 00:34:26.071,29.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:31:48.623,2020-07-25 00:36:48.623,236,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:36:48.670,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:36:48.623,236,71.79985806451614,71.809,71.5594,71.9101,0.07959814300878865,71.9101,71.5594,2020-07-25 00:36:53.460,31.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2020-07-25 00:36:48.529,236,18.548387096774196,18.333333333333332,18.333333333333332,18.88888888888889,0.2706033847767301,18.333333333333332,18.88888888888889,2020-07-25 00:36:55.781,31.0,10.218253968253967,10.0,10.0,10.555555555555555,0.27132528434875675,10.0,10.555555555555555,2020-07-25 00:36:56.071,28.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:34:18.623,2020-07-25 00:39:18.623,237,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:39:18.670,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:39:18.623,237,71.61659,71.56505,71.4176,71.8045,0.13534839082900185,71.8045,71.4176,2020-07-25 00:39:23.460,30.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2020-07-25 00:39:18.529,237,18.833333333333336,18.88888888888889,18.333333333333332,18.88888888888889,0.16666666666666716,18.333333333333332,18.88888888888889,2020-07-25 00:39:25.781,30.0,10.496031746031745,10.555555555555555,10.0,10.555555555555555,0.17183043725881714,10.0,10.555555555555555,2020-07-25 00:39:26.071,28.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:36:48.623,2020-07-25 00:41:48.623,238,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:41:48.670,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:41:48.623,238,71.39538333333333,71.4153,71.177,71.5707,0.11645155239650246,71.556,71.2357,2020-07-25 00:41:53.460,30.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2020-07-25 00:41:48.529,238,18.888888888888896,18.88888888888889,18.88888888888889,18.88888888888889,7.105427357601002e-15,18.88888888888889,18.88888888888889,2020-07-25 00:41:55.781,30.0,10.555555555555554,10.555555555555555,10.555555555555555,10.555555555555555,1.7763568394002505e-15,10.555555555555555,10.555555555555555,2020-07-25 00:41:56.071,28.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:39:18.623,2020-07-25 00:44:18.623,238,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:44:18.670,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:44:18.623,238,71.10555333333333,71.1983,70.6457,71.413,0.24695686766900957,71.413,70.7287,2020-07-25 00:44:23.460,30.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2020-07-25 00:44:18.529,238,18.888888888888896,18.88888888888889,18.88888888888889,18.88888888888889,7.105427357601002e-15,18.88888888888889,18.88888888888889,2020-07-25 00:44:25.781,30.0,10.555555555555554,10.555555555555555,10.555555555555555,10.555555555555555,1.7763568394002505e-15,10.555555555555555,10.555555555555555,2020-07-25 00:44:26.071,29.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:41:48.623,2020-07-25 00:46:48.623,221,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-07-25 00:46:48.670,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-25 00:46:48.623,221,70.70922222222222,70.7124,70.3654,71.2196,0.287588984404162,71.2196,70.3714,2020-07-25 00:46:53.460,27.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,2020-07-25 00:46:48.529,221,18.744855967078188,18.88888888888889,18.333333333333332,18.88888888888889,0.24346007337858572,18.88888888888889,18.333333333333332,2020-07-25 00:46:55.781,27.0,10.405982905982906,10.555555555555555,10.0,10.555555555555555,0.24642227766390581,10.555555555555555,10.0,2020-07-25 00:46:56.071,26.0,300s,150s,1595636358100,57310712,43200000,7.61022201825813,27.003800000000002,,
